#h	fwdEuler	bwdEuler	Heun	RK4
30725 	6.55174006958248e-06 	6.55146024697295e-06 	7.10517866764349e-10 	7.89590615113411e-13
31622 	6.36572866419272e-06 	6.36577025892038e-06 	8.23322743315202e-10 	1.62077018472928e-11
32546 	6.1849970480754e-06 	6.18503545402049e-06 	7.77188313705324e-10 	1.52498014216462e-11
33496 	6.00957621066378e-06 	6.00961257579691e-06 	7.33253902041042e-10 	1.47031276043208e-11
34474 	5.83908496420982e-06 	5.83911900631229e-06 	6.92511603617163e-10 	1.3494094730504e-11
35481 	5.67348062885387e-06 	5.6732699329487e-06 	5.32306865252963e-10 	1.20836674000202e-12
36517 	5.51251481839543e-06 	5.51231580403488e-06 	5.0290460684721e-10 	7.91811061162662e-13
37583 	5.35600751794263e-06 	5.35610819385468e-06 	6.18634032889531e-10 	4.89004392534298e-11
38681 	5.20410528204174e-06 	5.20392757752397e-06 	4.47756498545004e-10 	3.64597241286901e-13
39810 	5.05641588577355e-06 	5.05644155657237e-06 	5.19144061073007e-10 	9.92694815238337e-12
40973 	4.91297969840154e-06 	4.91282170056451e-06 	3.98501232012904e-10 	8.09130540346814e-13
42169 	4.77363177697754e-06 	4.77348210692341e-06 	3.77109676819032e-10 	8.29780688604842e-13
43401 	4.6381206850743e-06 	4.63797898087037e-06 	3.54988705097981e-10 	8.32001134654092e-13
44668 	4.50647973582186e-06 	4.5064996889721e-06 	4.12153422502115e-10 	8.21165357933751e-12
45972 	4.37865042202112e-06 	4.37866867875059e-06 	3.88564069808695e-10 	7.20001835929907e-12
47315 	4.25434036932515e-06 	4.25440313245318e-06 	3.90581789133648e-10 	3.06354941415066e-11
48696 	4.13370876262142e-06 	4.13372520302602e-06 	3.4723135478032e-10 	5.80335779432062e-12
50118 	4.01642125069657e-06 	4.01643677316876e-06 	3.27230909036302e-10 	5.40611999610974e-12
51582 	3.9024249172126e-06 	3.90243896664089e-06 	3.08934655635085e-10 	5.60906876501122e-12
53088 	3.79171917086474e-06 	3.79173311682024e-06 	2.91610957603439e-10 	5.80979708786344e-12
54638 	3.68415223794827e-06 	3.68416496421275e-06 	2.74572586889121e-10 	4.28679314268265e-12
56234 	3.57958886176846e-06 	3.57960077135289e-06 	2.60430121912236e-10 	4.53526105559376e-12
57876 	3.47803106581779e-06 	3.47804283062914e-06 	2.45123255027124e-10 	4.24238422169765e-12
59566 	3.37935144001378e-06 	3.37936144556572e-06 	2.30695684777515e-10 	4.64428495661195e-12
61305 	3.28353067158282e-06 	3.28345917144368e-06 	1.77699632786243e-10 	8.1246120942069e-13
63095 	3.19032344497927e-06 	3.19035797780032e-06 	2.18931761608587e-10 	1.717870290463e-11
64938 	3.09979040324926e-06 	3.09979964563389e-06 	1.9460633104984e-10 	3.24007487506606e-12
66834 	3.01185201112553e-06 	3.01185949913574e-06 	1.83645543216926e-10 	3.75455222467735e-12
68785 	2.92645548327641e-06 	2.92639748611379e-06 	1.40256029013131e-10 	7.96029908656237e-13
70794 	2.84337595268802e-06 	2.84338276679286e-06 	1.64397384594395e-10 	2.61257682154792e-12
72861 	2.76273986332676e-06 	2.76268956911352e-06 	1.24771082354869e-10 	4.48530101948563e-14
74989 	2.68433823857883e-06 	2.68429062200148e-06 	1.18551390926314e-10 	7.71382957509559e-13
77179 	2.60813333974319e-06 	2.60815497954425e-06 	1.45990775024529e-10 	1.22193366536294e-11
79432 	2.53416323880984e-06 	2.53416890139135e-06 	1.30732313863291e-10 	1.90980564696019e-12
81752 	2.46224716282661e-06 	2.46225273303757e-06 	1.22445165118279e-10 	1.76592074296877e-12
84139 	2.39238547949938e-06 	2.39240553168152e-06 	1.23805632412655e-10 	9.42490530064788e-12
86596 	2.32451247095256e-06 	2.32451561443803e-06 	1.09107611834247e-10 	4.5763393075049e-13
89125 	2.25857167412968e-06 	2.25853584501223e-06 	8.36226643485816e-11 	1.65645275274073e-13
91727 	2.19447754346014e-06 	2.19449145411055e-06 	1.02132968748947e-10 	8.93574103599803e-12
94406 	2.13220945255443e-06 	2.13221246125883e-06 	9.26791976496588e-11 	5.61772850460329e-14
97162 	2.07172850119619e-06 	2.07173185562404e-06 	8.64304183778586e-11 	2.06168415672892e-12
100000 	2.01293296298033e-06 	2.0129363718091e-06 	8.15225664752006e-11 	9.5723429183181e-13
