#part 	tau 	tpccorr
0	33	0.00673304
0	34	0.0147105
0	35	0.0222454
0	36	0.0261754
0	37	0.0284164
0	38	0.0332326
0	39	0.0337579
0	40	0.0328113
0	41	0.031603
0	42	0.0290744
0	43	0.0291251
0	44	0.0271981
0	45	0.0241266
0	46	0.0196154
0	47	0.0137756
0	48	0.00642821
0	49	0.000399695
0	50	-0.00652164
0	51	-0.0124444
0	52	-0.0166096
0	53	-0.0216411
0	54	-0.0249752
0	55	-0.0251104
0	56	-0.0279177
0	57	-0.0318814
0	58	-0.0323271
0	59	-0.0314627
0	60	-0.0297743
0	61	-0.0294519
0	62	-0.0298412
0	63	-0.0300246
0	0	0.141684
0	1	0.128643
0	2	0.114776
0	3	0.102975
0	4	0.0930914
0	5	0.0827718
0	6	0.0725962
0	7	0.0621443
0	8	0.0509501
0	9	0.0393472
0	10	0.027073
0	11	0.0180388
0	12	0.0101945
0	13	0.00227667
0	14	-0.00780879
0	15	-0.0152616
0	16	-0.0242614
0	17	-0.0332815
0	18	-0.0376129
0	19	-0.0414783
0	20	-0.0455841
0	21	-0.0504506
0	22	-0.0530471
0	23	-0.0551975
0	24	-0.0507028
0	25	-0.047099
0	26	-0.043185
0	27	-0.0372492
0	28	-0.030964
0	29	-0.0235443
0	30	-0.0151573
0	31	-0.00679962
0	32	0.00034869
0	33	0.0109294
0	34	0.0190845
0	35	0.0253169
0	36	0.0302084
0	37	0.0361976
0	38	0.0396556
0	39	0.0400676
0	40	0.0401802
0	41	0.0381755
0	42	0.0373755
0	43	0.0338293
0	44	0.0330341
0	45	0.0297126
0	46	0.024167
0	47	0.0162613
0	48	0.00891199
0	49	0.00169249
0	50	-0.00763645
0	51	-0.0129229
0	52	-0.0185222
0	53	-0.0272498
0	54	-0.0363921
0	55	-0.0415637
0	56	-0.0476378
0	57	-0.0534523
0	58	-0.0625205
0	59	-0.0690926
0	60	-0.0728901
0	61	-0.076343
0	62	-0.0786336
0	63	-0.0786994
0	0	0.125777
0	1	0.114363
0	2	0.1037
0	3	0.0956737
0	4	0.0886303
0	5	0.0850597
0	6	0.0782975
0	7	0.0685732
0	8	0.061822
0	9	0.0544718
0	10	0.0473743
0	11	0.0412254
0	12	0.0345817
0	13	0.0280828
0	14	0.0200151
0	15	0.013301
0	16	0.00508571
0	17	-0.0010174
0	18	-0.00372216
0	19	-0.00945175
0	20	-0.0125844
0	21	-0.0127679
0	22	-0.0143441
0	23	-0.015508
0	24	-0.0151191
0	25	-0.0167715
0	26	-0.0133411
0	27	-0.0104494
0	28	-0.00565824
0	29	-0.0019295
0	30	-0.000409945
0	31	0.00082777
0	32	0.00249816
0	33	0.00703249
0	34	0.00988782
0	35	0.00798946
0	36	0.00641684
0	37	0.00556328
0	38	0.00528013
0	39	0.0101258
0	40	0.0102975
0	41	0.0104713
0	42	0.00815277
0	43	0.00184845
0	44	-0.000788983
0	45	-0.00395915
0	46	-0.00804202
0	47	-0.0114773
0	48	-0.018473
0	49	-0.0254122
0	50	-0.0305909
0	51	-0.0362873
0	52	-0.039196
0	53	-0.0442918
0	54	-0.0488506
0	55	-0.0526231
0	56	-0.0591018
0	57	-0.0638184
0	58	-0.0664617
0	59	-0.0710172
0	60	-0.0764339
0	61	-0.0826687
0	62	-0.0867211
0	63	-0.0865471
0	0	0.117014
0	1	0.107039
0	2	0.0977487
0	3	0.0895152
0	4	0.0862448
0	5	0.0823882
0	6	0.0774609
0	7	0.0705122
0	8	0.0655897
0	9	0.0611211
0	10	0.0560694
0	11	0.0493788
0	12	0.0440851
0	13	0.0409163
0	14	0.0417422
0	15	0.0406321
0	16	0.0362932
0	17	0.0306506
0	18	0.0260617
0	19	0.0218693
0	20	0.0194817
0	21	0.0178269
0	22	0.0165079
0	23	0.0140739
0	24	0.0120391
0	25	0.00839126
0	26	0.00672506
0	27	0.00470447
0	28	0.00519187
0	29	0.00294921
0	30	-0.000332965
0	31	-0.00404098
0	32	-0.00599892
0	33	-0.00602436
0	34	-0.00788765
0	35	-0.00823032
0	36	-0.00608938
0	37	-0.00369497
0	38	-0.00322622
0	39	-0.00598868
0	40	-0.00803123
0	41	-0.00765759
0	42	-0.00586533
0	43	-0.0072317
0	44	-0.0120879
0	45	-0.017746
0	46	-0.0224462
0	47	-0.0268954
0	48	-0.0322842
0	49	-0.0397662
0	50	-0.0450611
0	51	-0.0498588
0	52	-0.0523583
0	53	-0.058421
0	54	-0.0653922
0	55	-0.0741447
0	56	-0.0771476
0	57	-0.0787768
0	58	-0.079141
0	59	-0.0816709
0	60	-0.084331
0	61	-0.0883097
0	62	-0.0895364
0	63	-0.0910098
0	0	0.121658
0	1	0.110882
0	2	0.0985632
0	3	0.0854759
0	4	0.0728668
0	5	0.0601501
0	6	0.0498313
0	7	0.0412253
0	8	0.0336777
0	9	0.0266551
0	10	0.0210002
0	11	0.0176175
0	12	0.0166511
0	13	0.0145682
0	14	0.0133488
0	15	0.00981575
0	16	0.00917436
0	17	0.00686964
0	18	0.0032403
0	19	0.000866928
0	20	-0.000999302
0	21	0.000203138
0	22	0.000592135
0	23	0.00238908
0	24	0.00525728
0	25	0.00841069
0	26	0.0108063
0	27	0.0109481
0	28	0.00922798
0	29	0.0058778
0	30	0.00294912
0	31	0.000834541
0	32	-0.000422096
0	33	-0.000112744
0	34	-0.0010767
0	35	-0.00483066
0	36	-0.00950814
0	37	-0.0112475
0	38	-0.00949316
0	39	-0.00747453
0	40	-0.00585331
0	41	-0.00246861
0	42	0.000996996
0	43	0.00282951
0	44	0.00151438
0	45	-0.00203152
0	46	-0.00691629
0	47	-0.0122543
0	48	-0.0184458
0	49	-0.0254846
0	50	-0.0295682
0	51	-0.0341013
0	52	-0.040092
0	53	-0.0459068
0	54	-0.0475659
0	55	-0.047419
0	56	-0.0485001
0	57	-0.0476473
0	58	-0.0478731
0	59	-0.0470637
0	60	-0.049043
0	61	-0.0539083
0	62	-0.0601187
0	63	-0.0650873
0	0	0.114621
0	1	0.10234
0	2	0.0909914
0	3	0.0802428
0	4	0.0726675
0	5	0.0612022
0	6	0.0511664
0	7	0.0436359
0	8	0.0388554
0	9	0.0328077
0	10	0.0287091
0	11	0.0230509
0	12	0.017265
0	13	0.0097267
0	14	0.00550697
0	15	-0.00286224
0	16	-0.0105311
0	17	-0.0191482
0	18	-0.0196379
0	19	-0.0213876
0	20	-0.0216418
0	21	-0.0222323
0	22	-0.0201999
0	23	-0.0188573
0	24	-0.0185374
0	25	-0.0168066
0	26	-0.0157097
0	27	-0.0158109
0	28	-0.0148346
0	29	-0.01466
0	30	-0.0131955
0	31	-0.0104042
0	32	-0.00354992
0	33	0.00152397
0	34	0.00548912
0	35	0.00913089
0	36	0.0124813
0	37	0.0142316
0	38	0.0157246
0	39	0.0192137
0	40	0.0202977
0	41	0.0188809
0	42	0.015943
0	43	0.0147706
0	44	0.0127606
0	45	0.0118979
0	46	0.0105708
0	47	0.00990429
0	48	0.00840166
0	49	0.00533243
0	50	0.00403223
0	51	0.000264432
0	52	-0.00730538
0	53	-0.0144844
0	54	-0.0225583
0	55	-0.0307053
0	56	-0.0460653
0	57	-0.0556171
0	58	-0.0639706
0	59	-0.0674838
0	60	-0.071805
0	61	-0.0745792
0	62	-0.0758365
0	63	-0.0769091
0	0	0.182259
0	1	0.171726
0	2	0.159185
0	3	0.148798
0	4	0.13993
0	5	0.129816
0	6	0.116897
0	7	0.105243
0	8	0.0929559
0	9	0.0780423
0	10	0.0620672
0	11	0.0443236
0	12	0.0276503
0	13	0.0146568
0	14	0.00195487
0	15	-0.0120029
0	16	-0.0247921
0	17	-0.0365336
0	18	-0.0492552
0	19	-0.0597697
0	20	-0.0661428
0	21	-0.0707749
0	22	-0.0752689
0	23	-0.0777843
0	24	-0.0781188
0	25	-0.077679
0	26	-0.0768244
0	27	-0.0724405
0	28	-0.0676467
0	29	-0.0603686
0	30	-0.050395
0	31	-0.0416427
0	32	-0.0355149
0	33	-0.0296394
0	34	-0.0204555
0	35	-0.0112614
0	36	-0.00471826
0	37	0.0033839
0	38	0.0107982
0	39	0.0181078
0	40	0.0260521
0	41	0.0346631
0	42	0.0388208
0	43	0.0386164
0	44	0.0369708
0	45	0.0359395
0	46	0.0330519
0	47	0.0285484
0	48	0.0254093
0	49	0.0187514
0	50	0.0124326
0	51	0.00443132
0	52	-0.00559006
0	53	-0.0160473
0	54	-0.0242517
0	55	-0.0302165
0	56	-0.0380631
0	57	-0.0483827
0	58	-0.0582554
0	59	-0.066687
0	60	-0.0746512
0	61	-0.0790101
0	62	-0.0817466
0	63	-0.0851912
0	0	0.205382
0	1	0.194713
0	2	0.184268
0	3	0.173089
0	4	0.160683
0	5	0.149795
0	6	0.139848
0	7	0.127054
0	8	0.113729
0	9	0.096711
0	10	0.0773089
0	11	0.0595358
0	12	0.0423036
0	13	0.0248263
0	14	0.00759584
0	15	-0.00732574
0	16	-0.0202304
0	17	-0.0293411
0	18	-0.0383983
0	19	-0.0443697
0	20	-0.0494155
0	21	-0.0549178
0	22	-0.0620405
0	23	-0.0649421
0	24	-0.0661529
0	25	-0.0659347
0	26	-0.0613204
0	27	-0.0568639
0	28	-0.0503445
0	29	-0.0434672
0	30	-0.0384359
0	31	-0.0348934
0	32	-0.0284582
0	33	-0.0240271
0	34	-0.0187971
0	35	-0.0142386
0	36	-0.00973524
0	37	-0.0048718
0	38	-0.000706901
0	39	0.00171628
0	40	0.00502863
0	41	0.0062409
0	42	0.00451852
0	43	0.001186
0	44	-0.00231087
0	45	-0.00292493
0	46	-0.00591091
0	47	-0.00841887
0	48	-0.0118532
0	49	-0.0140596
0	50	-0.0209678
0	51	-0.0279661
0	52	-0.0335403
0	53	-0.0381325
0	54	-0.0442562
0	55	-0.0495703
0	56	-0.0544931
0	57	-0.0571682
0	58	-0.057835
0	59	-0.057822
0	60	-0.0597056
0	61	-0.0627123
0	62	-0.0662618
0	63	-0.0709957
0	0	0.150744
0	1	0.139475
0	2	0.129348
0	3	0.12079
0	4	0.114079
0	5	0.106035
0	6	0.0989065
0	7	0.092982
0	8	0.0881143
0	9	0.0819601
0	10	0.0718014
0	11	0.0588814
0	12	0.0465524
0	13	0.0346618
0	14	0.0243953
0	15	0.0140033
0	16	0.00444914
0	17	-0.00412381
0	18	-0.0146536
0	19	-0.0236365
0	20	-0.031635
0	21	-0.038358
0	22	-0.0442421
0	23	-0.0485023
0	24	-0.0526435
0	25	-0.0527778
0	26	-0.0534707
0	27	-0.0543906
0	28	-0.0566835
0	29	-0.0553384
0	30	-0.054175
0	31	-0.0531438
0	32	-0.0526344
0	33	-0.0514798
0	34	-0.047679
0	35	-0.0444901
0	36	-0.0405186
0	37	-0.0387285
0	38	-0.0366374
0	39	-0.0322582
0	40	-0.026196
0	41	-0.0211655
0	42	-0.0169049
0	43	-0.0127166
0	44	-0.00945693
0	45	-0.00824758
0	46	-0.00792248
0	47	-0.00979884
0	48	-0.00971381
0	49	-0.010618
0	50	-0.00848943
0	51	-0.00496631
0	52	-0.00557982
0	53	-0.00700777
0	54	-0.00744541
0	55	-0.00798129
0	56	-0.0104765
0	57	-0.0128405
0	58	-0.0156716
0	59	-0.016325
0	60	-0.017346
0	61	-0.0191841
0	62	-0.0213981
0	63	-0.0211826
0	0	0.147534
0	1	0.137429
0	2	0.126691
0	3	0.11654
0	4	0.10894
0	5	0.102168
0	6	0.0925161
0	7	0.0850445
0	8	0.0763242
0	9	0.0698767
0	10	0.0629679
0	11	0.0543378
0	12	0.0466866
0	13	0.0408648
0	14	0.0380366
0	15	0.0338403
0	16	0.0299284
0	17	0.0232382
0	18	0.0148728
0	19	0.0085549
0	20	0.00287387
0	21	0.000374077
0	22	-0.00412681
0	23	-0.00802741
0	24	-0.00723343
0	25	-0.00585693
0	26	-0.00513424
0	27	-0.00702408
0	28	-0.00744828
0	29	-0.00538116
0	30	-0.00554787
0	31	-0.00481734
0	32	-0.00769852
0	33	-0.00990346
0	34	-0.012793
0	35	-0.0124138
0	36	-0.0120648
0	37	-0.0120593
0	38	-0.0114837
0	39	-0.0132888
0	40	-0.0135122
0	41	-0.0143658
0	42	-0.0146017
0	43	-0.0161265
0	44	-0.0204218
0	45	-0.0215183
0	46	-0.0245643
0	47	-0.0276298
0	48	-0.0343286
0	49	-0.0402078
0	50	-0.0436171
0	51	-0.0483709
0	52	-0.0513049
0	53	-0.0558139
0	54	-0.0580555
0	55	-0.0619187
0	56	-0.065612
0	57	-0.0683024
0	58	-0.0724167
0	59	-0.0741371
0	60	-0.0759411
0	61	-0.0791612
0	62	-0.0830106
0	63	-0.0859693
0	0	0.158553
0	1	0.148922
0	2	0.137984
0	3	0.125467
0	4	0.112883
0	5	0.102201
0	6	0.0916375
0	7	0.0843603
0	8	0.0758589
0	9	0.0703443
0	10	0.0658795
0	11	0.0614695
0	12	0.0580505
0	13	0.0530921
0	14	0.0474813
0	15	0.039573
0	16	0.0322059
0	17	0.0260716
0	18	0.0198791
0	19	0.0135043
0	20	0.00830829
0	21	0.00390377
0	22	0.00146956
0	23	0.000880157
0	24	-0.00100883
0	25	-0.00183685
0	26	-0.0026167
0	27	-0.00450867
0	28	-0.00910797
0	29	-0.0116554
0	30	-0.0132727
0	31	-0.0142518
0	32	-0.0135645
0	33	-0.0144488
0	34	-0.0154844
0	35	-0.017604
0	36	-0.0193379
0	37	-0.0234974
0	38	-0.0273735
0	39	-0.0284323
0	40	-0.0289167
0	41	-0.0293926
0	42	-0.0330553
0	43	-0.0352499
0	44	-0.0390705
0	45	-0.0439323
0	46	-0.0477526
0	47	-0.0522551
0	48	-0.0565685
0	49	-0.0594994
0	50	-0.0617547
0	51	-0.0638604
0	52	-0.0640969
0	53	-0.0641821
0	54	-0.0615558
0	55	-0.0584757
0	56	-0.0565647
0	57	-0.0541779
0	58	-0.0520454
0	59	-0.048932
0	60	-0.0485878
0	61	-0.0492993
0	62	-0.0511492
0	63	-0.0548573
0	0	0.103983
0	1	0.0942932
0	2	0.0836693
0	3	0.0737073
0	4	0.0661615
0	5	0.0590828
0	6	0.054413
0	7	0.0499276
0	8	0.0457956
0	9	0.0407047
0	10	0.0357187
0	11	0.0323199
0	12	0.0306867
0	13	0.0317318
0	14	0.0315456
0	15	0.0297558
0	16	0.0259817
0	17	0.0198739
0	18	0.0123256
0	19	0.00558154
0	20	0.00161153
0	21	-0.00144813
0	22	-0.0029688
0	23	-0.00575253
0	24	-0.00849744
0	25	-0.01131
0	26	-0.0128027
0	27	-0.0157919
0	28	-0.0157519
0	29	-0.0163662
0	30	-0.0148337
0	31	-0.0162485
0	32	-0.0190707
0	33	-0.0232719
0	34	-0.0259824
0	35	-0.0269871
0	36	-0.0247449
0	37	-0.0252023
0	38	-0.0259165
0	39	-0.0246962
0	40	-0.0223253
0	41	-0.0213451
0	42	-0.0204441
0	43	-0.0219725
0	44	-0.02398
0	45	-0.0260647
0	46	-0.0264187
0	47	-0.0269831
0	48	-0.0262311
0	49	-0.0251986
0	50	-0.0253891
0	51	-0.0252457
0	52	-0.0249586
0	53	-0.0224205
0	54	-0.020258
0	55	-0.0185121
0	56	-0.0170519
0	57	-0.0185218
0	58	-0.0197013
0	59	-0.0214242
0	60	-0.0225704
0	61	-0.0234922
0	62	-0.0226199
0	63	-0.0242931
0	0	0.130488
0	1	0.11688
0	2	0.104386
0	3	0.0975536
0	4	0.0911186
0	5	0.0867911
0	6	0.0803668
0	7	0.0750736
0	8	0.0740645
0	9	0.070961
0	10	0.0676372
0	11	0.0620548
0	12	0.0558217
0	13	0.0500127
0	14	0.0431307
0	15	0.0381333
0	16	0.0351721
0	17	0.0311634
0	18	0.028809
0	19	0.0259959
0	20	0.020461
0	21	0.0142659
0	22	0.00601692
0	23	0.000642287
0	24	-0.00220025
0	25	-0.00769429
0	26	-0.0147107
0	27	-0.0205589
0	28	-0.0234064
0	29	-0.0267718
0	30	-0.0332189
0	31	-0.038576
0	32	-0.0431707
0	33	-0.0478683
0	34	-0.0522756
0	35	-0.0529935
0	36	-0.0524198
0	37	-0.0533126
0	38	-0.0550276
0	39	-0.0572785
0	40	-0.0566699
0	41	-0.0528453
0	42	-0.0514484
0	43	-0.0488194
0	44	-0.0458078
0	45	-0.0436076
0	46	-0.0416291
0	47	-0.0395186
0	48	-0.0347657
0	49	-0.0289886
0	50	-0.0290158
0	51	-0.0323905
0	52	-0.0305601
0	53	-0.0254592
0	54	-0.019866
0	55	-0.0199383
0	56	-0.0214244
0	57	-0.0207167
0	58	-0.0186051
0	59	-0.0171562
0	60	-0.0160098
0	61	-0.0195208
0	62	-0.0194055
0	63	-0.0175538
0	0	0.197725
0	1	0.187772
0	2	0.179105
0	3	0.167285
0	4	0.155413
0	5	0.14219
0	6	0.128594
0	7	0.11671
0	8	0.105013
0	9	0.097043
0	10	0.0886995
0	11	0.0820932
0	12	0.073095
0	13	0.0636048
0	14	0.0545638
0	15	0.0465847
0	16	0.0370474
0	17	0.0267098
0	18	0.017927
0	19	0.00912615
0	20	0.00201565
0	21	-0.00666196
0	22	-0.0157748
0	23	-0.0248457
0	24	-0.034336
0	25	-0.0416976
0	26	-0.0515989
0	27	-0.0594203
0	28	-0.0668049
0	29	-0.0716828
0	30	-0.0759445
0	31	-0.0794212
0	32	-0.0821817
0	33	-0.0869414
0	34	-0.0883695
0	35	-0.0902565
0	36	-0.0892682
0	37	-0.0899857
0	38	-0.0898864
0	39	-0.0889475
0	40	-0.086571
0	41	-0.082627
0	42	-0.0774919
0	43	-0.0723464
0	44	-0.0669258
0	45	-0.0608903
0	46	-0.0556021
0	47	-0.0471029
0	48	-0.0405235
0	49	-0.0325014
0	50	-0.0271309
0	51	-0.0211138
0	52	-0.0145227
0	53	-0.00982262
0	54	-0.00573188
0	55	-0.00428262
0	56	-0.00264407
0	57	-0.00161771
0	58	0.00141201
0	59	0.00412665
0	60	0.00766751
0	61	0.0112577
0	62	0.0143573
0	63	0.0164058
0	0	0.162178
0	1	0.150563
0	2	0.139122
0	3	0.12617
0	4	0.111283
0	5	0.100408
0	6	0.0893921
0	7	0.0822898
0	8	0.0785798
0	9	0.0731829
0	10	0.0667928
0	11	0.0593846
0	12	0.0481017
0	13	0.0371497
0	14	0.0293417
0	15	0.0233281
0	16	0.0194592
0	17	0.0198062
0	18	0.0218306
0	19	0.024816
0	20	0.026137
0	21	0.0248146
0	22	0.021949
0	23	0.0189515
0	24	0.0151756
0	25	0.0106717
0	26	0.00709269
0	27	0.0026289
0	28	0.00236713
0	29	-0.000694156
0	30	-0.00600516
0	31	-0.0100759
0	32	-0.0182287
0	33	-0.0241886
0	34	-0.0309853
0	35	-0.0375235
0	36	-0.0434511
0	37	-0.0482015
0	38	-0.0504758
0	39	-0.051032
0	40	-0.0530475
0	41	-0.0569755
0	42	-0.059559
0	43	-0.0611161
0	44	-0.0654997
0	45	-0.0659557
0	46	-0.0652441
0	47	-0.0611498
0	48	-0.0542227
0	49	-0.0495498
0	50	-0.0442731
0	51	-0.0417339
0	52	-0.0416603
0	53	-0.0425002
0	54	-0.043087
0	55	-0.0458614
0	56	-0.0452509
0	57	-0.0427459
0	58	-0.0406745
0	59	-0.0378626
0	60	-0.0384454
0	61	-0.0386309
0	62	-0.0384206
0	63	-0.0385372
0	0	0.24459
0	1	0.235209
0	2	0.223035
0	3	0.209525
0	4	0.195699
0	5	0.184219
0	6	0.173455
0	7	0.164619
0	8	0.157223
0	9	0.149631
0	10	0.141941
0	11	0.133476
0	12	0.126428
0	13	0.119016
0	14	0.109457
0	15	0.100181
0	16	0.0914338
0	17	0.0831511
0	18	0.0742363
0	19	0.0648215
0	20	0.0529292
0	21	0.0436457
0	22	0.0350239
0	23	0.0264497
0	24	0.0177648
0	25	0.00892759
0	26	-0.000356609
0	27	-0.0082402
0	28	-0.0153639
0	29	-0.0187757
0	30	-0.0216796
0	31	-0.0260805
0	32	-0.0316687
0	33	-0.0366596
0	34	-0.0414542
0	35	-0.0466262
0	36	-0.0494111
0	37	-0.0525307
0	38	-0.0562951
0	39	-0.0639401
0	40	-0.0735777
0	41	-0.0837074
0	42	-0.0938002
0	43	-0.10258
0	44	-0.110084
0	45	-0.115505
0	46	-0.116268
0	47	-0.115662
0	48	-0.114492
0	49	-0.113024
0	50	-0.11184
0	51	-0.111848
0	52	-0.110461
0	53	-0.109836
0	54	-0.109616
0	55	-0.107128
0	56	-0.105872
0	57	-0.105208
0	58	-0.105697
0	59	-0.104909
0	60	-0.102167
0	61	-0.101615
0	62	-0.100467
0	63	-0.0991467
0	0	0.265441
0	1	0.254217
0	2	0.243146
0	3	0.234789
0	4	0.223659
0	5	0.213133
0	6	0.202856
0	7	0.193537
0	8	0.182459
0	9	0.171347
0	10	0.162082
0	11	0.150139
0	12	0.136333
0	13	0.123924
0	14	0.113056
0	15	0.102239
0	16	0.0918575
0	17	0.0817159
0	18	0.0702295
0	19	0.059655
0	20	0.0529253
0	21	0.0471996
0	22	0.0427311
0	23	0.0382139
0	24	0.0337606
0	25	0.0314147
0	26	0.0254016
0	27	0.017897
0	28	0.0101208
0	29	0.00278819
0	30	-0.00218492
0	31	-0.00826411
0	32	-0.0158649
0	33	-0.0260522
0	34	-0.0365543
0	35	-0.0439699
0	36	-0.0497131
0	37	-0.057377
0	38	-0.064386
0	39	-0.0718632
0	40	-0.0812188
0	41	-0.089946
0	42	-0.100858
0	43	-0.110836
0	44	-0.119689
0	45	-0.125673
0	46	-0.128662
0	47	-0.131581
0	48	-0.131412
0	49	-0.133938
0	50	-0.138161
0	51	-0.140144
0	52	-0.140284
0	53	-0.140476
0	54	-0.139097
0	55	-0.135757
0	56	-0.133614
0	57	-0.132339
0	58	-0.130365
0	59	-0.129254
0	60	-0.127501
0	61	-0.125156
0	62	-0.121974
0	63	-0.12098
0	0	0.288113
0	1	0.276113
0	2	0.263584
0	3	0.25146
0	4	0.24043
0	5	0.231389
0	6	0.223078
0	7	0.211148
0	8	0.196412
0	9	0.183063
0	10	0.173535
0	11	0.167184
0	12	0.158942
0	13	0.153466
0	14	0.145621
0	15	0.136278
0	16	0.126471
0	17	0.118461
0	18	0.110023
0	19	0.102253
0	20	0.0938217
0	21	0.0843408
0	22	0.0714884
0	23	0.0578434
0	24	0.0487417
0	25	0.0413585
0	26	0.0343215
0	27	0.0284586
0	28	0.0208283
0	29	0.0102087
0	30	0.00139077
0	31	-0.00380356
0	32	-0.00748368
0	33	-0.012421
0	34	-0.0183643
0	35	-0.0279189
0	36	-0.0395258
0	37	-0.0517091
0	38	-0.0622956
0	39	-0.073691
0	40	-0.0842872
0	41	-0.093873
0	42	-0.104354
0	43	-0.116119
0	44	-0.125307
0	45	-0.130881
0	46	-0.134709
0	47	-0.138787
0	48	-0.146551
0	49	-0.15385
0	50	-0.162752
0	51	-0.16791
0	52	-0.169346
0	53	-0.1694
0	54	-0.172444
0	55	-0.176281
0	56	-0.180135
0	57	-0.181948
0	58	-0.183672
0	59	-0.183428
0	60	-0.183346
0	61	-0.185996
0	62	-0.183923
0	63	-0.186082
0	0	0.195653
0	1	0.185238
0	2	0.176803
0	3	0.168259
0	4	0.159088
0	5	0.152569
0	6	0.144173
0	7	0.135459
0	8	0.128639
0	9	0.122621
0	10	0.117594
0	11	0.113821
0	12	0.110934
0	13	0.107281
0	14	0.104292
0	15	0.103249
0	16	0.0986512
0	17	0.0962487
0	18	0.0938746
0	19	0.0882343
0	20	0.0827282
0	21	0.0741971
0	22	0.0638021
0	23	0.0540213
0	24	0.0436902
0	25	0.0350829
0	26	0.0285614
0	27	0.020451
0	28	0.0134341
0	29	0.00608129
0	30	0.00124486
0	31	-0.00494759
0	32	-0.00937761
0	33	-0.013287
0	34	-0.0192332
0	35	-0.0236402
0	36	-0.0268998
0	37	-0.034037
0	38	-0.0386062
0	39	-0.0455099
0	40	-0.0540615
0	41	-0.062648
0	42	-0.0723182
0	43	-0.0805346
0	44	-0.0878088
0	45	-0.094078
0	46	-0.0994676
0	47	-0.103438
0	48	-0.10809
0	49	-0.11272
0	50	-0.116355
0	51	-0.119489
0	52	-0.123329
0	53	-0.124089
0	54	-0.125527
0	55	-0.126843
0	56	-0.127563
0	57	-0.129716
0	58	-0.129633
0	59	-0.129044
0	60	-0.129174
0	61	-0.129749
0	62	-0.129391
0	63	-0.131564
0	0	0.207934
0	1	0.197125
0	2	0.186555
0	3	0.177175
0	4	0.16737
0	5	0.15672
0	6	0.147036
0	7	0.137841
0	8	0.126225
0	9	0.114419
0	10	0.102729
0	11	0.0924164
0	12	0.0841083
0	13	0.0804746
0	14	0.0763709
0	15	0.0743205
0	16	0.0719592
0	17	0.0680093
0	18	0.0646838
0	19	0.0579447
0	20	0.0532307
0	21	0.0507878
0	22	0.0493692
0	23	0.0456585
0	24	0.0391907
0	25	0.0334361
0	26	0.0266768
0	27	0.0202487
0	28	0.0127915
0	29	0.0066618
0	30	-0.000549134
0	31	-0.00554114
0	32	-0.0127087
0	33	-0.0194744
0	34	-0.0266562
0	35	-0.0334064
0	36	-0.0392242
0	37	-0.0455072
0	38	-0.0511413
0	39	-0.0581692
0	40	-0.0652912
0	41	-0.0743418
0	42	-0.0808976
0	43	-0.0830084
0	44	-0.0845487
0	45	-0.0881867
0	46	-0.0932333
0	47	-0.0953788
0	48	-0.097765
0	49	-0.098386
0	50	-0.097026
0	51	-0.0960288
0	52	-0.0960568
0	53	-0.0965789
0	54	-0.0971812
0	55	-0.0999645
0	56	-0.100219
0	57	-0.10119
0	58	-0.102311
0	59	-0.104482
0	60	-0.104585
0	61	-0.104738
0	62	-0.106817
0	63	-0.109411
0	0	0.239729
0	1	0.227627
0	2	0.217073
0	3	0.206705
0	4	0.194784
0	5	0.185335
0	6	0.174892
0	7	0.165663
0	8	0.156798
0	9	0.149779
0	10	0.143269
0	11	0.138247
0	12	0.129699
0	13	0.117677
0	14	0.10885
0	15	0.100151
0	16	0.090813
0	17	0.0862775
0	18	0.0795754
0	19	0.0702464
0	20	0.0624731
0	21	0.0534091
0	22	0.0469009
0	23	0.0386199
0	24	0.0265204
0	25	0.0128283
0	26	0.00372252
0	27	-0.00785324
0	28	-0.0166155
0	29	-0.019933
0	30	-0.0270131
0	31	-0.0346521
0	32	-0.0426266
0	33	-0.050419
0	34	-0.0571518
0	35	-0.0649557
0	36	-0.0742973
0	37	-0.0805468
0	38	-0.0853908
0	39	-0.0908909
0	40	-0.0920427
0	41	-0.090936
0	42	-0.094816
0	43	-0.0954277
0	44	-0.0969023
0	45	-0.101283
0	46	-0.103065
0	47	-0.105892
0	48	-0.108732
0	49	-0.110159
0	50	-0.111329
0	51	-0.111983
0	52	-0.108812
0	53	-0.106999
0	54	-0.107224
0	55	-0.103156
0	56	-0.101119
0	57	-0.0999347
0	58	-0.0972137
0	59	-0.0970939
0	60	-0.0934568
0	61	-0.0900676
0	62	-0.0916072
0	63	-0.090852
0	0	0.194537
0	1	0.185673
0	2	0.175164
0	3	0.167914
0	4	0.160475
0	5	0.15168
0	6	0.143096
0	7	0.13536
0	8	0.127121
0	9	0.119147
0	10	0.11088
0	11	0.104072
0	12	0.0975756
0	13	0.0906903
0	14	0.084813
0	15	0.0799555
0	16	0.0722014
0	17	0.0636371
0	18	0.056805
0	19	0.0514133
0	20	0.0485311
0	21	0.0457466
0	22	0.0411056
0	23	0.0361969
0	24	0.0317626
0	25	0.0249555
0	26	0.0176514
0	27	0.0141675
0	28	0.0109996
0	29	0.00413863
0	30	-0.00386773
0	31	-0.0100727
0	32	-0.0138908
0	33	-0.0212918
0	34	-0.0304974
0	35	-0.0382852
0	36	-0.0460796
0	37	-0.0548239
0	38	-0.0632761
0	39	-0.0705704
0	40	-0.0775162
0	41	-0.083856
0	42	-0.0859046
0	43	-0.0878189
0	44	-0.0908331
0	45	-0.0930915
0	46	-0.0930979
